province,date_report,cases,cumulative_cases
Alberta,18/04/2022,812,557891
Alberta,19/04/2022,1124,559015
Alberta,20/04/2022,1228,560243
Alberta,21/04/2022,1038,561281
Alberta,22/04/2022,968,562249
Alberta,23/04/2022,838,563087
Alberta,24/04/2022,676,563763
Alberta,25/04/2022,700,564463
Alberta,26/04/2022,1078,565541
Alberta,27/04/2022,942,566483
Alberta,28/04/2022,918,567401
Alberta,29/04/2022,756,568157
Alberta,30/04/2022,726,568883
Alberta,01/05/2022,609,569492
Alberta,02/05/2022,671,570163
Alberta,03/05/2022,756,570919
Alberta,04/05/2022,772,571691
Alberta,05/05/2022,777,572468
Alberta,06/05/2022,690,573158
Alberta,07/05/2022,590,573748
Alberta,08/05/2022,134,573882
Alberta,09/05/2022,822,574704
Alberta,10/05/2022,654,575358
Alberta,11/05/2022,585,575943
Alberta,12/05/2022,603,576546
Alberta,13/05/2022,470,577016
Alberta,14/05/2022,450,577466
Alberta,15/05/2022,355,577821
Alberta,16/05/2022,479,578300
Alberta,17/05/2022,546,578846
Alberta,18/05/2022,469,579315
Alberta,19/05/2022,490,579805
Alberta,20/05/2022,355,580160
Alberta,21/05/2022,291,580451
Alberta,22/05/2022,232,580683
Alberta,23/05/2022,320,581003
Alberta,24/05/2022,389,581392
Alberta,25/05/2022,454,581846
Alberta,26/05/2022,363,582209
Alberta,27/05/2022,341,582550
Alberta,28/05/2022,259,582809
Alberta,29/05/2022,88,582897
Alberta,30/05/2022,438,583335
Alberta,31/05/2022,357,583692
Alberta,01/06/2022,271,583963
Alberta,02/06/2022,298,584261
Alberta,03/06/2022,266,584527
Alberta,04/06/2022,195,584722
Alberta,05/06/2022,187,584909
Alberta,06/06/2022,232,585141
Alberta,07/06/2022,291,585432
Alberta,08/06/2022,263,585695
Alberta,09/06/2022,246,585941
Alberta,10/06/2022,183,586124
Alberta,11/06/2022,142,586266
Alberta,12/06/2022,146,586412
Alberta,13/06/2022,163,586575
Alberta,14/06/2022,207,586782
Alberta,15/06/2022,184,586966
Alberta,16/06/2022,146,587112
Alberta,17/06/2022,176,587288
Alberta,18/06/2022,164,587452
Alberta,19/06/2022,65,587517
Alberta,20/06/2022,138,587655
Alberta,21/06/2022,181,587836
Alberta,22/06/2022,154,587990
Alberta,23/06/2022,127,588117
Alberta,24/06/2022,133,588250
Alberta,25/06/2022,121,588371
Alberta,26/06/2022,92,588463
Alberta,27/06/2022,128,588591
Alberta,28/06/2022,168,588759
Alberta,29/06/2022,173,588932
Alberta,30/06/2022,199,589131
Alberta,01/07/2022,157,589288
Alberta,02/07/2022,125,589413
Alberta,03/07/2022,116,589529
Alberta,04/07/2022,180,589709
Alberta,05/07/2022,247,589956
Alberta,06/07/2022,188,590144
Alberta,07/07/2022,230,590374
Alberta,08/07/2022,191,590565
Alberta,09/07/2022,191,590756
Alberta,10/07/2022,131,590887
Alberta,11/07/2022,177,591064
Alberta,12/07/2022,250,591314
Alberta,13/07/2022,264,591578
Alberta,14/07/2022,235,591813
Alberta,15/07/2022,246,592059
Alberta,16/07/2022,206,592265
Alberta,17/07/2022,180,592445
Alberta,18/07/2022,304,592749
Alberta,19/07/2022,320,593069
Alberta,20/07/2022,265,593334
Alberta,21/07/2022,275,593609
Alberta,22/07/2022,217,593826
Alberta,23/07/2022,232,594058
Alberta,24/07/2022,162,594220
Alberta,25/07/2022,218,594438
Alberta,26/07/2022,298,594736
Alberta,27/07/2022,238,594974
Alberta,28/07/2022,257,595231
Alberta,29/07/2022,318,595549
Alberta,30/07/2022,206,595755
Alberta,31/07/2022,157,595912
Alberta,01/08/2022,214,596126
Alberta,02/08/2022,0,596126
Alberta,03/08/2022,0,596126
Alberta,04/08/2022,0,596126
BC,24/01/2020,0,0
BC,25/01/2020,0,0
BC,26/01/2020,0,0
BC,27/01/2020,0,0
BC,28/01/2020,0,0
BC,29/01/2020,0,0
BC,30/01/2020,0,0
BC,31/01/2020,0,0
BC,01/02/2020,0,0
BC,02/02/2020,0,0
BC,03/02/2020,0,0
BC,04/02/2020,0,0
BC,05/02/2020,0,0
BC,06/02/2020,1,1
BC,07/02/2020,0,1
BC,08/02/2020,0,1
BC,09/02/2020,0,1
BC,10/02/2020,0,1
BC,11/02/2020,0,1
BC,12/02/2020,0,1
BC,13/02/2020,0,1
BC,14/02/2020,0,1
BC,15/02/2020,0,1
BC,16/02/2020,0,1
BC,17/02/2020,0,1
BC,18/02/2020,1,2
BC,19/02/2020,0,2
BC,20/02/2020,0,2
BC,21/02/2020,0,2
BC,22/02/2020,0,2
BC,23/02/2020,0,2
BC,24/02/2020,2,4
BC,25/02/2020,0,4
BC,26/02/2020,0,4
BC,27/02/2020,0,4
BC,28/02/2020,0,4
BC,29/02/2020,0,4
BC,01/03/2020,0,4
BC,02/03/2020,0,4
BC,03/03/2020,5,9
BC,04/03/2020,0,9
BC,05/03/2020,5,14
BC,06/03/2020,7,21
BC,07/03/2020,1,22
BC,08/03/2020,4,26
BC,09/03/2020,3,29
BC,10/03/2020,10,39
BC,11/03/2020,16,55
BC,12/03/2020,8,63
BC,13/03/2020,16,79
BC,14/03/2020,28,107
BC,15/03/2020,29,136
BC,16/03/2020,47,183
BC,17/03/2020,51,234
BC,18/03/2020,48,282
BC,19/03/2020,56,338
BC,20/03/2020,63,401
BC,21/03/2020,73,474
BC,22/03/2020,52,526
BC,23/03/2020,54,580
BC,24/03/2020,62,642
BC,25/03/2020,81,723
BC,26/03/2020,68,791
BC,27/03/2020,61,852
BC,28/03/2020,66,918
BC,29/03/2020,46,964
BC,30/03/2020,50,1014
BC,31/03/2020,57,1071
BC,01/04/2020,54,1125
BC,02/04/2020,46,1171
BC,03/04/2020,37,1208
BC,04/04/2020,29,1237
BC,05/04/2020,15,1252
BC,06/04/2020,49,1301
BC,07/04/2020,35,1336
BC,08/04/2020,33,1369
BC,09/04/2020,43,1412
BC,10/04/2020,31,1443
BC,11/04/2020,19,1462
BC,12/04/2020,18,1480
BC,13/04/2020,28,1508
BC,14/04/2020,40,1548
BC,15/04/2020,25,1573
BC,16/04/2020,38,1611
BC,17/04/2020,23,1634
BC,18/04/2020,25,1659
BC,19/04/2020,21,1680
BC,20/04/2020,44,1724
BC,21/04/2020,52,1776
BC,22/04/2020,31,1807
BC,23/04/2020,61,1868
BC,24/04/2020,68,1936
BC,25/04/2020,32,1968
BC,26/04/2020,26,1994
BC,27/04/2020,55,2049
BC,28/04/2020,29,2078
BC,29/04/2020,30,2108
BC,30/04/2020,29,2137
BC,01/05/2020,33,2170
BC,02/05/2020,23,2193
BC,03/05/2020,17,2210
BC,04/05/2020,23,2233
BC,05/05/2020,25,2258
BC,06/05/2020,16,2274
BC,07/05/2020,24,2298
BC,08/05/2020,13,2311
BC,09/05/2020,13,2324
BC,10/05/2020,13,2337
BC,11/05/2020,12,2349
BC,12/05/2020,10,2359
BC,13/05/2020,23,2382
BC,14/05/2020,8,2390
BC,15/05/2020,18,2408
BC,16/05/2020,11,2419
BC,17/05/2020,8,2427
BC,18/05/2020,9,2436
BC,19/05/2020,13,2449
BC,20/05/2020,12,2461
BC,21/05/2020,23,2484
BC,22/05/2020,8,2492
BC,23/05/2020,8,2500
BC,24/05/2020,8,2508
BC,25/05/2020,7,2515
BC,26/05/2020,5,2520
BC,27/05/2020,9,2529
BC,28/05/2020,9,2538
BC,29/05/2020,12,2550
BC,30/05/2020,13,2563
BC,31/05/2020,9,2572
BC,01/06/2020,13,2585
BC,02/06/2020,12,2597
BC,03/06/2020,3,2600
BC,04/06/2020,9,2609
BC,05/06/2020,5,2614
BC,06/06/2020,10,2624
BC,07/06/2020,8,2632
BC,08/06/2020,6,2638
BC,09/06/2020,15,2653
BC,10/06/2020,15,2668
BC,11/06/2020,10,2678
BC,12/06/2020,16,2694
BC,13/06/2020,14,2708
BC,14/06/2020,6,2714
BC,15/06/2020,9,2723
BC,16/06/2020,21,2744
BC,17/06/2020,5,2749
BC,18/06/2020,6,2755
BC,19/06/2020,7,2762
BC,20/06/2020,8,2770
BC,21/06/2020,18,2788
BC,22/06/2020,8,2796
BC,23/06/2020,19,2815
BC,24/06/2020,18,2833
BC,25/06/2020,7,2840
BC,26/06/2020,8,2848
BC,27/06/2020,11,2859
BC,28/06/2020,8,2867
BC,29/06/2020,8,2875
BC,30/06/2020,14,2889
BC,01/07/2020,10,2899
BC,02/07/2020,8,2907
BC,03/07/2020,13,2920
BC,04/07/2020,12,2932
BC,05/07/2020,6,2938
BC,06/07/2020,11,2949
BC,07/07/2020,18,2967
BC,08/07/2020,18,2985
BC,09/07/2020,20,3005
BC,10/07/2020,28,3033
BC,11/07/2020,22,3055
BC,12/07/2020,18,3073
BC,13/07/2020,12,3085
BC,14/07/2020,22,3107
BC,15/07/2020,33,3140
BC,16/07/2020,31,3171
BC,17/07/2020,33,3204
BC,18/07/2020,24,3228
BC,19/07/2020,30,3258
BC,20/07/2020,28,3286
BC,21/07/2020,30,3316
BC,22/07/2020,33,3349
BC,23/07/2020,32,3381
BC,24/07/2020,26,3407
BC,25/07/2020,21,3428
BC,26/07/2020,21,3449
BC,27/07/2020,20,3469
BC,28/07/2020,52,3521
BC,29/07/2020,21,3542
BC,30/07/2020,44,3586
BC,31/07/2020,44,3630
BC,01/08/2020,48,3678
BC,02/08/2020,40,3718
BC,03/08/2020,34,3752
BC,04/08/2020,35,3787
BC,05/08/2020,39,3826
BC,06/08/2020,55,3881
BC,07/08/2020,42,3923
BC,08/08/2020,43,3966
BC,09/08/2020,39,4005
BC,10/08/2020,63,4068
BC,11/08/2020,76,4144
BC,12/08/2020,82,4226
BC,13/08/2020,92,4318
BC,14/08/2020,110,4428
BC,15/08/2020,61,4489
BC,16/08/2020,79,4568
BC,17/08/2020,51,4619
BC,18/08/2020,73,4692
BC,19/08/2020,84,4776
BC,20/08/2020,108,4884
BC,21/08/2020,121,5005
BC,22/08/2020,73,5078
BC,23/08/2020,61,5139
BC,24/08/2020,61,5200
BC,25/08/2020,45,5245
BC,26/08/2020,99,5344
BC,27/08/2020,110,5454
BC,28/08/2020,105,5559
BC,29/08/2020,105,5664
BC,30/08/2020,86,5750
BC,31/08/2020,60,5810
BC,01/09/2020,98,5908
BC,02/09/2020,81,5989
BC,03/09/2020,150,6139
BC,04/09/2020,125,6264
BC,05/09/2020,109,6373
BC,06/09/2020,111,6484
BC,07/09/2020,92,6576
BC,08/09/2020,115,6691
BC,09/09/2020,122,6813
BC,10/09/2020,121,6934
BC,11/09/2020,148,7082
BC,12/09/2020,102,7184
BC,13/09/2020,84,7268
BC,14/09/2020,82,7350
BC,15/09/2020,153,7503
BC,16/09/2020,140,7643
BC,17/09/2020,154,7797
BC,18/09/2020,130,7927
BC,19/09/2020,108,8035
BC,20/09/2020,126,8161
BC,21/09/2020,98,8259
BC,22/09/2020,80,8339
BC,23/09/2020,148,8487
BC,24/09/2020,80,8567
BC,25/09/2020,100,8667
BC,26/09/2020,116,8783
BC,27/09/2020,88,8871
BC,28/09/2020,96,8967
BC,29/09/2020,110,9077
BC,30/09/2020,118,9195
BC,01/10/2020,144,9339
BC,02/10/2020,94,9433
BC,03/10/2020,125,9558
BC,04/10/2020,123,9681
BC,05/10/2020,90,9771
BC,06/10/2020,112,9883
BC,07/10/2020,122,10005
BC,08/10/2020,129,10134
BC,09/10/2020,182,10316
BC,10/10/2020,160,10476
BC,11/10/2020,112,10588
BC,12/10/2020,142,10730
BC,13/10/2020,158,10888
BC,14/10/2020,89,10977
BC,15/10/2020,152,11129
BC,16/10/2020,211,11340
BC,17/10/2020,137,11477
BC,18/10/2020,205,11682
BC,19/10/2020,140,11822
BC,20/10/2020,256,12078
BC,21/10/2020,299,12377
BC,22/10/2020,200,12577
BC,23/10/2020,273,12850
BC,24/10/2020,295,13145
BC,25/10/2020,229,13374
BC,26/10/2020,259,13633
BC,27/10/2020,264,13897
BC,28/10/2020,271,14168
BC,29/10/2020,338,14506
BC,30/10/2020,384,14890
BC,31/10/2020,379,15269
BC,01/11/2020,374,15643
BC,02/11/2020,337,15980
BC,03/11/2020,368,16348
BC,04/11/2020,592,16940
BC,05/11/2020,481,17421
BC,06/11/2020,450,17871
BC,07/11/2020,569,18440
BC,08/11/2020,502,18942
BC,09/11/2020,497,19439
BC,10/11/2020,699,20138
BC,11/11/2020,661,20799
BC,12/11/2020,586,21385
BC,13/11/2020,543,21928
BC,14/11/2020,947,22875
BC,15/11/2020,590,23465
BC,16/11/2020,552,24017
BC,17/11/2020,733,24750
BC,18/11/2020,859,25609
BC,19/11/2020,643,26252
BC,20/11/2020,936,27188
BC,21/11/2020,720,27908
BC,22/11/2020,657,28565
BC,23/11/2020,681,29246
BC,24/11/2020,840,30086
BC,25/11/2020,880,30966
BC,26/11/2020,758,31724
BC,27/11/2020,705,32429
BC,28/11/2020,818,33247
BC,29/11/2020,642,33889
BC,30/11/2020,542,34431
BC,01/12/2020,772,35203
BC,02/12/2020,760,35963
BC,03/12/2020,685,36648
BC,04/12/2020,588,37236
BC,05/12/2020,779,38015
BC,06/12/2020,572,38587
BC,07/12/2020,581,39168
BC,08/12/2020,662,39830
BC,09/12/2020,763,40593
BC,10/12/2020,775,41368
BC,11/12/2020,713,42081
BC,12/12/2020,736,42817
BC,13/12/2020,565,43382
BC,14/12/2020,515,43897
BC,15/12/2020,586,44483
BC,16/12/2020,634,45117
BC,17/12/2020,622,45739
BC,18/12/2020,641,46380
BC,19/12/2020,580,46960
BC,20/12/2020,503,47463
BC,21/12/2020,403,47866
BC,22/12/2020,515,48381
BC,23/12/2020,536,48917
BC,24/12/2020,554,49471
BC,25/12/2020,403,49874
BC,26/12/2020,331,50205
BC,27/12/2020,476,50681
BC,28/12/2020,404,51085
BC,29/12/2020,619,51704
BC,30/12/2020,594,52298
BC,31/12/2020,620,52918
BC,01/01/2021,594,53512
BC,02/01/2021,413,53925
BC,03/01/2021,537,54462
BC,04/01/2021,518,54980
BC,05/01/2021,566,55546
BC,06/01/2021,606,56152
BC,07/01/2021,545,56697
BC,08/01/2021,526,57223
BC,09/01/2021,530,57753
BC,10/01/2021,449,58202
BC,11/01/2021,407,58609
BC,12/01/2021,503,59112
BC,13/01/2021,521,59633
BC,14/01/2021,498,60131
BC,15/01/2021,573,60704
BC,16/01/2021,460,61164
BC,17/01/2021,316,61480
BC,18/01/2021,380,61860
BC,19/01/2021,510,62370
BC,20/01/2021,558,62928
BC,21/01/2021,521,63449
BC,22/01/2021,486,63935
BC,23/01/2021,496,64431
BC,24/01/2021,359,64790
BC,25/01/2021,334,65124
BC,26/01/2021,538,65662
BC,27/01/2021,500,66162
BC,28/01/2021,522,66684
BC,29/01/2021,418,67102
BC,30/01/2021,477,67579
BC,31/01/2021,296,67875
BC,01/02/2021,396,68271
BC,02/02/2021,403,68674
BC,03/02/2021,473,69147
BC,04/02/2021,474,69621
BC,05/02/2021,443,70064
BC,06/02/2021,481,70545
BC,07/02/2021,346,70891
BC,08/02/2021,393,71284
BC,09/02/2021,475,71759
BC,10/02/2021,447,72206
BC,11/02/2021,433,72639
BC,12/02/2021,450,73089
BC,13/02/2021,447,73536
BC,14/02/2021,360,73896
BC,15/02/2021,321,74217
BC,16/02/2021,392,74609
BC,17/02/2021,618,75227
BC,18/02/2021,532,75759
BC,19/02/2021,529,76288
BC,20/02/2021,491,76779
BC,21/02/2021,455,77234
BC,22/02/2021,498,77732
BC,23/02/2021,520,78252
BC,24/02/2021,507,78759
BC,25/02/2021,594,79353
BC,26/02/2021,518,79871
BC,27/02/2021,493,80364
BC,28/02/2021,450,80814
BC,01/03/2021,457,81271
BC,02/03/2021,556,81827
BC,03/03/2021,564,82391
BC,04/03/2021,625,83016
BC,05/03/2021,548,83564
BC,06/03/2021,555,84119
BC,07/03/2021,399,84518
BC,08/03/2021,498,85016
BC,09/03/2021,528,85544
BC,10/03/2021,580,86124
BC,11/03/2021,661,86785
BC,12/03/2021,549,87334
BC,13/03/2021,526,87860
BC,14/03/2021,485,88345
BC,15/03/2021,482,88827
BC,16/03/2021,510,89337
BC,17/03/2021,597,89934
BC,18/03/2021,736,90670
BC,19/03/2021,577,91247
BC,20/03/2021,614,91861
BC,21/03/2021,657,92518
BC,22/03/2021,583,93101
BC,23/03/2021,720,93821
BC,24/03/2021,804,94625
BC,25/03/2021,989,95614
BC,26/03/2021,885,96499
BC,27/03/2021,827,97326
BC,28/03/2021,804,98130
BC,29/03/2021,785,98915
BC,30/03/2021,1022,99937
BC,31/03/2021,879,100816
BC,01/04/2021,1074,101890
BC,02/04/2021,1106,102996
BC,03/04/2021,1028,104024
BC,04/04/2021,911,104935
BC,05/04/2021,928,105863
BC,06/04/2021,1037,106900
BC,07/04/2021,1313,108213
BC,08/04/2021,1216,109429
BC,09/04/2021,1299,110728
BC,10/04/2021,1063,111791
BC,11/04/2021,1040,112831
BC,12/04/2021,940,113771
BC,13/04/2021,1002,114773
BC,14/04/2021,1226,115999
BC,15/04/2021,929,116928
BC,16/04/2021,1087,118015
BC,17/04/2021,966,118981
BC,18/04/2021,1020,120001
BC,19/04/2021,743,120744
BC,20/04/2021,929,121673
BC,21/04/2021,960,122633
BC,22/04/2021,1013,123646
BC,23/04/2021,892,124538
BC,24/04/2021,871,125409
BC,25/04/2021,764,126173
BC,26/04/2021,773,126946
BC,27/04/2021,797,127743
BC,28/04/2021,871,128614
BC,29/04/2021,747,129361
BC,30/04/2021,891,130252
BC,01/05/2021,689,130941
BC,02/05/2021,647,131588
BC,03/05/2021,569,132157
BC,04/05/2021,629,132786
BC,05/05/2021,711,133497
BC,06/05/2021,650,134147
BC,07/05/2021,617,134764
BC,08/05/2021,622,135386
BC,09/05/2021,569,135955
BC,10/05/2021,515,136470
BC,11/05/2021,576,137046
BC,12/05/2021,604,137650
BC,13/05/2021,481,138131
BC,14/05/2021,452,138583
BC,15/05/2021,486,139069
BC,16/05/2021,441,139510
BC,17/05/2021,398,139908
BC,18/05/2021,522,140430
BC,19/05/2021,374,140804
BC,20/05/2021,434,141238
BC,21/05/2021,353,141591
BC,22/05/2021,334,141925
BC,23/05/2021,302,142227
BC,24/05/2021,253,142480
BC,25/05/2021,254,142734
BC,26/05/2021,392,143126
BC,27/05/2021,314,143440
BC,28/05/2021,251,143691
BC,29/05/2021,244,143935
BC,30/05/2021,218,144153
BC,31/05/2021,153,144306
BC,01/06/2021,198,144504
BC,02/06/2021,199,144703
BC,03/06/2021,178,144881
BC,04/06/2021,228,145109
BC,05/06/2021,138,145247
BC,06/06/2021,134,145381
BC,07/06/2021,154,145535
BC,08/06/2021,168,145703
BC,09/06/2021,156,145859
BC,10/06/2021,147,146006
BC,11/06/2021,108,146114
BC,12/06/2021,118,146232
BC,13/06/2021,72,146304
BC,14/06/2021,105,146409
BC,15/06/2021,110,146519
BC,16/06/2021,124,146643
BC,17/06/2021,115,146758
BC,18/06/2021,90,146848
BC,19/06/2021,90,146938
BC,20/06/2021,46,146984
BC,21/06/2021,57,147041
BC,22/06/2021,83,147124
BC,23/06/2021,76,147200
BC,24/06/2021,63,147263
BC,25/06/2021,54,147317
BC,26/06/2021,52,147369
BC,27/06/2021,40,147409
BC,28/06/2021,31,147440
BC,29/06/2021,46,147486
BC,30/06/2021,48,147534
BC,01/07/2021,32,147566
BC,02/07/2021,31,147597
BC,03/07/2021,37,147634
BC,04/07/2021,24,147658
BC,05/07/2021,44,147702
BC,06/07/2021,45,147747
BC,07/07/2021,60,147807
BC,08/07/2021,51,147858
BC,09/07/2021,51,147909
BC,10/07/2021,38,147947
BC,11/07/2021,28,147975
BC,12/07/2021,42,148017
BC,13/07/2021,31,148048
BC,14/07/2021,56,148104
BC,15/07/2021,47,148151
BC,16/07/2021,54,148205
BC,17/07/2021,64,148269
BC,18/07/2021,48,148317
BC,19/07/2021,65,148382
BC,20/07/2021,79,148461
BC,21/07/2021,97,148558
BC,22/07/2021,113,148671
BC,23/07/2021,91,148762
BC,24/07/2021,87,148849
BC,25/07/2021,96,148945
BC,26/07/2021,132,149077
BC,27/07/2021,198,149275
BC,28/07/2021,203,149478
BC,29/07/2021,240,149718
BC,30/07/2021,177,149895
BC,31/07/2021,206,150101
BC,01/08/2021,196,150297
BC,02/08/2021,212,150509
BC,03/08/2021,290,150799
BC,04/08/2021,369,151168
BC,05/08/2021,477,151645
BC,06/08/2021,432,152077
BC,07/08/2021,395,152472
BC,08/08/2021,303,152775
BC,09/08/2021,364,153139
BC,10/08/2021,537,153676
BC,11/08/2021,539,154215
BC,12/08/2021,708,154923
BC,13/08/2021,551,155474
BC,14/08/2021,427,155901
BC,15/08/2021,449,156350
BC,16/08/2021,394,156744
BC,17/08/2021,618,157362
BC,18/08/2021,770,158132
BC,19/08/2021,663,158795
BC,20/08/2021,697,159492
BC,21/08/2021,569,160061
BC,22/08/2021,469,160530
BC,23/08/2021,565,161095
BC,24/08/2021,707,161802
BC,25/08/2021,719,162521
BC,26/08/2021,887,163408
BC,27/08/2021,781,164189
BC,28/08/2021,609,164798
BC,29/08/2021,509,165307
BC,30/08/2021,592,165899
BC,31/08/2021,787,166686
BC,01/09/2021,817,167503
BC,02/09/2021,700,168203
BC,03/09/2021,690,168893
BC,04/09/2021,662,169555
BC,05/09/2021,578,170133
BC,06/09/2021,544,170677
BC,07/09/2021,695,171372
BC,08/09/2021,815,172187
BC,09/09/2021,839,173026
BC,10/09/2021,860,173886
BC,11/09/2021,662,174548
BC,12/09/2021,534,175082
BC,13/09/2021,568,175650
BC,14/09/2021,669,176319
BC,15/09/2021,731,177050
BC,16/09/2021,766,177816
BC,17/09/2021,674,178490
BC,18/09/2021,617,179107
BC,19/09/2021,442,179549
BC,20/09/2021,540,180089
BC,21/09/2021,688,180777
BC,22/09/2021,846,181623
BC,23/09/2021,755,182378
BC,24/09/2021,852,183230
BC,25/09/2021,692,183922
BC,26/09/2021,725,184647
BC,27/09/2021,592,185239
BC,28/09/2021,810,186049
BC,29/09/2021,788,186837
BC,30/09/2021,760,187597
BC,01/10/2021,641,188238
BC,02/10/2021,694,188932
BC,03/10/2021,689,189621
BC,04/10/2021,509,190130
BC,05/10/2021,759,190889
BC,06/10/2021,616,191505
BC,07/10/2021,767,192272
BC,08/10/2021,615,192887
BC,09/10/2021,671,193558
BC,10/10/2021,484,194042
BC,11/10/2021,408,194450
BC,12/10/2021,496,194946
BC,13/10/2021,582,195528
BC,14/10/2021,691,196219
BC,15/10/2021,755,196974
BC,16/10/2021,673,197647
BC,17/10/2021,463,198110
BC,18/10/2021,485,198595
BC,19/10/2021,702,199297
BC,20/10/2021,730,200027
BC,21/10/2021,668,200695
BC,22/10/2021,603,201298
BC,23/10/2021,551,201849
BC,24/10/2021,486,202335
BC,25/10/2021,417,202752
BC,26/10/2021,633,203385
BC,27/10/2021,759,204144
BC,28/10/2021,574,204718
BC,29/10/2021,578,205296
BC,30/10/2021,485,205781
BC,31/10/2021,340,206121
BC,01/11/2021,382,206503
BC,02/11/2021,442,206945
BC,03/11/2021,596,207541
BC,04/11/2021,545,208086
BC,05/11/2021,598,208684
BC,06/11/2021,495,209179
BC,07/11/2021,442,209621
BC,08/11/2021,383,210004
BC,09/11/2021,566,210570
BC,10/11/2021,511,211081
BC,11/11/2021,493,211574
BC,12/11/2021,470,212044
BC,13/11/2021,411,212455
BC,14/11/2021,394,212849
BC,15/11/2021,292,213141
BC,16/11/2021,336,213477
BC,17/11/2021,466,213943
BC,18/11/2021,489,214432
BC,19/11/2021,399,214831
BC,20/11/2021,352,215183
BC,21/11/2021,341,215524
BC,22/11/2021,288,215812
BC,23/11/2021,338,216150
BC,24/11/2021,423,216573
BC,25/11/2021,336,216909
BC,26/11/2021,400,217309
BC,27/11/2021,318,217627
BC,28/11/2021,287,217914
BC,29/11/2021,328,218242
BC,30/11/2021,387,218629
BC,01/12/2021,368,218997
BC,02/12/2021,404,219401
BC,03/12/2021,361,219762
BC,04/12/2021,323,220085
BC,05/12/2021,303,220388
BC,06/12/2021,280,220668
BC,07/12/2021,375,221043
BC,08/12/2021,341,221384
BC,09/12/2021,457,221841
BC,10/12/2021,459,222300
BC,11/12/2021,384,222684
BC,12/12/2021,361,223045
BC,13/12/2021,419,223464
BC,14/12/2021,598,224062
BC,15/12/2021,756,224818
BC,16/12/2021,793,225611
BC,17/12/2021,930,226541
BC,18/12/2021,873,227414
BC,19/12/2021,854,228268
BC,20/12/2021,1232,229500
BC,21/12/2021,1551,231051
BC,22/12/2021,2028,233079
BC,23/12/2021,2499,235578
BC,24/12/2021,2570,238148
BC,25/12/2021,2093,240241
BC,26/12/2021,1781,242022
BC,27/12/2021,1900,243922
BC,28/12/2021,3080,247002
BC,29/12/2021,3990,250992
BC,30/12/2021,3813,254805
BC,31/12/2021,4074,258879
BC,01/01/2022,3202,262081
BC,02/01/2022,2334,264415
BC,03/01/2022,2672,267087
BC,04/01/2022,3310,270397
BC,05/01/2022,3323,273720
BC,06/01/2022,3117,276837
BC,07/01/2022,2601,279438
BC,08/01/2022,2437,281875
BC,09/01/2022,2158,284033
BC,10/01/2022,2021,286054
BC,11/01/2022,2686,288740
BC,12/01/2022,2573,291313
BC,13/01/2022,2251,293564
BC,14/01/2022,2425,295989
BC,15/01/2022,1858,297847
BC,16/01/2022,1551,299398
BC,17/01/2022,1790,301188
BC,18/01/2022,2488,303676
BC,19/01/2022,2156,305832
BC,20/01/2022,2348,308180
BC,21/01/2022,2153,310333
BC,22/01/2022,1586,311919
BC,23/01/2022,1427,313346
BC,24/01/2022,1365,314711
BC,25/01/2022,1960,316671
BC,26/01/2022,1837,318508
BC,27/01/2022,2002,320510
BC,28/01/2022,1677,322187
BC,29/01/2022,1327,323514
BC,30/01/2022,1094,324608
BC,31/01/2022,1132,325740
BC,01/02/2022,1768,327508
BC,02/02/2022,1547,329055
BC,03/02/2022,1495,330550
BC,04/02/2022,1321,331871
BC,05/02/2022,1184,333055
BC,06/02/2022,882,333937
BC,07/02/2022,882,334819
BC,08/02/2022,1243,336062
BC,09/02/2022,1335,337397
BC,10/02/2022,1017,338414
BC,11/02/2022,932,339346
BC,12/02/2022,709,340055
BC,13/02/2022,601,340656
BC,14/02/2022,680,341336
BC,15/02/2022,720,342056
BC,16/02/2022,686,342742
BC,17/02/2022,722,343464
BC,18/02/2022,582,344046
BC,19/02/2022,464,344510
BC,20/02/2022,391,344901
BC,21/02/2022,391,345292
BC,22/02/2022,532,345824
BC,23/02/2022,625,346449
BC,24/02/2022,518,346967
BC,25/02/2022,432,347399
BC,26/02/2022,337,347736
